iso;country;language;level;type;name;region1;region2;region3;region4;iso2;fips;nuts;hasc;stat
NG;Nigeria;EN;3;Areas;Erodo;Lagos;Epe;Erodo;-;NG-LA;NI05;;NG.LA.EP;25007
NG;Nigeria;EN;3;Areas;Erunmu;Oyo;Egbeda;Erunmu;-;NG-OY;NI32;;NG.OY.EG;31005
NG;Nigeria;EN;3;Areas;Eruwa;Oyo;Ibarapa Central;Eruwa;-;NG-OY;NI32;;NG.OY.IC;31011
NG;Nigeria;EN;3;Areas;Esa Odo;Osun;Obokun;Esa Odo;-;NG-OS;NI42;;NG.OS.OB;30024
NG;Nigeria;EN;3;Areas;Esa-Oke;Osun;Obokun;Esa-Oke;-;NG-OS;NI42;;NG.OS.OB;30024
NG;Nigeria;EN;3;Areas;Esie-Ijan;Kwara;Irepodun;Esie-Ijan;-;NG-KW;NI30;;NG.KW.IR;24009
NG;Nigeria;EN;3;Areas;Eta;Akwa Ibom;Okobo;Eta;-;NG-AK;NI21;;NG.AK.OK;03023
NG;Nigeria;EN;3;Areas;Etche;Rivers;Etche;Etche;-;NG-RI;NI50;;NG.RI.ET;33011
NG;Nigeria;EN;3;Areas;Etikan King-dom;Ondo;Ilaje;Etikan King-dom;-;NG-ON;NI48;;NG.ON.IL;29010
NG;Nigeria;EN;3;Areas;Etim-Ekpuitumo;Ebonyi;Ikwo;Etim-Ekpuitumo;-;NG-EB;NI53;;NG.EB.IK;11007
NG;Nigeria;EN;3;Areas;Etinan Urban;Akwa Ibom;Etinan;Etinan Urban;-;NG-AK;NI21;;NG.AK.ET;03007
NG;Nigeria;EN;3;Areas;Eti-Oni;Osun;Atakunmosa East;Eti-Oni;-;NG-OS;NI42;;NG.OS.AE;30003
NG;Nigeria;EN;3;Areas;Etoi;Akwa Ibom;Uyo;Etoi;-;NG-AK;NI21;;NG.AK.UY;03031
NG;Nigeria;EN;3;Areas;Evwreni;Delta;Ughelli North;Evwreni;-;NG-DE;NI36;;NG.DE.UN;10019
NG;Nigeria;EN;3;Areas;Ewohimi;Edo;Esan South-East;Ewohimi;-;NG-ED;NI37;;NG.ED.ES;12005
NG;Nigeria;EN;3;Areas;Ewossa;Edo;Esan Central;Ewossa;-;NG-ED;NI37;;NG.ED.EC;12004
NG;Nigeria;EN;3;Areas;Ewu;Edo;Esan Central;Ewu;-;NG-ED;NI37;;NG.ED.EC;12004
NG;Nigeria;EN;3;Areas;Eyo Abasi;Akwa Ibom;Oron;Eyo Abasi;-;NG-AK;NI21;;NG.AK.OR;03025
NG;Nigeria;EN;3;Areas;Eyotong;Akwa Ibom;Oron;Eyotong;-;NG-AK;NI21;;NG.AK.OR;03025
NG;Nigeria;EN;3;Areas;Ezechime;Delta;Aniocha North;Ezechime;-;NG-DE;NI36;;NG.DE.AN;10001
NG;Nigeria;EN;3;Areas;Ezere;Enugu;Awgu;Ezere;-;NG-EN;NI47;;NG.EN.AW;14002
NG;Nigeria;EN;3;Areas;Ezere;Abia;Isuikwuato;Ezere;-;NG-AB;NI45;;NG.AB.IT;01008
NG;Nigeria;EN;3;Areas;Eziachi;Imo;Orlu;Eziachi;-;NG-IM;NI28;;NG.IM.OL;17020
NG;Nigeria;EN;3;Areas;Eziagu;Anambra;Orumba South;Eziagu;-;NG-AN;NI25;;NG.AN.OB;04020
NG;Nigeria;EN;3;Areas;Eziagulu-Out;Anambra;Anambra East;Eziagulu-Out;-;NG-AN;NI25;;NG.AN.AE;04002
NG;Nigeria;EN;3;Areas;Eziama;Imo;Ngor Okpala;Eziama;-;NG-IM;NI28;;NG.IM.NO;17012
NG;Nigeria;EN;3;Areas;Eziama;Abia;Aba North;Eziama;-;NG-AB;NI45;;NG.AB.AN;01001
NG;Nigeria;EN;3;Areas;Eziama-Ikeduru;Imo;Ikeduru;Eziama-Ikeduru;-;NG-IM;NI28;;NG.IM.IK;17008
NG;Nigeria;EN;3;Areas;Eziama-Obaire;Imo;Nkwerre;Eziama-Obaire;-;NG-IM;NI28;;NG.IM.NK;17014
NG;Nigeria;EN;3;Areas;Eziama-Obiato;Imo;Mbaitoli;Eziama-Obiato;-;NG-IM;NI28;;NG.IM.MB;17011
NG;Nigeria;EN;3;Areas;Ezianam;Anambra;Anambra West;Ezianam;-;NG-AN;NI25;;NG.AN.AW;04003
NG;Nigeria;EN;3;Areas;Eziawa;Imo;Orsu;Eziawa;-;NG-IM;NI28;;NG.IM.OR;17021
NG;Nigeria;EN;3;Areas;Eziawoi;Imo;Oru East;Eziawoi;-;NG-IM;NI28;;NG.IM.OE;17022
NG;Nigeria;EN;3;Areas;Eziawo ll;Imo;Oru East;Eziawo ll;-;NG-IM;NI28;;NG.IM.OE;17022
NG;Nigeria;EN;3;Areas;Ezillo;Ebonyi;Ishielu;Ezillo;-;NG-EB;NI53;;NG.EB.IS;11008
NG;Nigeria;EN;3;Areas;Ezimba;Imo;Ihitte/Uboma;Ezimba;-;NG-IM;NI28;;NG.IM.IU;17007
NG;Nigeria;EN;3;Areas;Ezimo;Enugu;Udenu;Ezimo;-;NG-EN;NI47;;NG.EN.UN;14015
NG;Nigeria;EN;3;Areas;Ezinato;Anambra;Awka South;Ezinato;-;NG-AN;NI25;;NG.AN.AS;04006
NG;Nigeria;EN;3;Areas;Ezinifite;Anambra;Nnewi South;Ezinifite;-;NG-AN;NI25;;NG.AN.NS;04015
NG;Nigeria;EN;3;Areas;Ezinifite;Anambra;Aguata;Ezinifite;-;NG-AN;NI25;;NG.AN.AG;04001
NG;Nigeria;EN;3;Areas;Eziokpor;Delta;Ukwuani;Eziokpor;-;NG-DE;NI36;;NG.DE.UK;10021
NG;Nigeria;EN;3;Areas;Ezionum;Delta;Ukwuani;Ezionum;-;NG-DE;NI36;;NG.DE.UK;10021
NG;Nigeria;EN;3;Areas;Ezi-Orsu;Imo;Oguta;Ezi-Orsu;-;NG-IM;NI28;;NG.IM.OG;17017
NG;Nigeria;EN;3;Areas;Eziowelle;Anambra;Idemili North;Eziowelle;-;NG-AN;NI25;;NG.AN.IN;04010
NG;Nigeria;EN;3;Areas;Ezira;Anambra;Orumba South;Ezira;-;NG-AN;NI25;;NG.AN.OB;04020
NG;Nigeria;EN;3;Areas;Eziukwu;Abia;Aba South;Eziukwu;-;NG-AB;NI45;;NG.AB.AS;01002
NG;Nigeria;EN;3;Areas;Ezzagu;Ebonyi;Ishielu;Ezzagu;-;NG-EB;NI53;;NG.EB.IS;11008
NG;Nigeria;EN;3;Areas;Ezzama;Ebonyi;Ezza North;Ezzama;-;NG-EB;NI53;;NG.EB.EN;11005
NG;Nigeria;EN;3;Areas;Ezzamgbo;Ebonyi;Ohaukwu;Ezzamgbo;-;NG-EB;NI53;;NG.EB.OK;11012
NG;Nigeria;EN;3;Areas;Ezz-Inyi-Magu;Ebonyi;Izzi;Ezz-Inyi-Magu;-;NG-EB;NI53;;NG.EB.IZ;11010
NG;Nigeria;EN;3;Areas;Ezzodo;Enugu;Igbo Eze North;Ezzodo;-;NG-EN;NI47;;NG.EN.IN;14008
NG;Nigeria;EN;3;Areas;Fada;Kaduna;Kaura;Fada;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Fada Ciki Gari;Kaduna;Kaura;Fada Ciki Gari;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Fadan Attakar;Kaduna;Kaura;Fadan Attakar;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Fadan Kaje;Kaduna;Zangon Kataf;Fadan Kaje;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Fadan Karshi;Kaduna;Sanga;Fadan Karshi;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Fadan Ninzo;Kaduna;Sanga;Fadan Ninzo;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Fadan Takad;Kaduna;Kaura;Fadan Takad;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Fadiya;Kaduna;Zangon Kataf;Fadiya;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Faji / Opete / Igbaye;Osun;Odo Otin;Faji / Opete / Igbaye;-;NG-OS;NI42;;NG.OS.OO;30025
NG;Nigeria;EN;3;Areas;Fajul;Plateau;Langtang South;Fajul;-;NG-PL;NI49;;NG.PL.LS;32010
NG;Nigeria;EN;3;Areas;Fakai;Kebbi;Fakai;Fakai;-;NG-KE;NI40;;NG.KE.FA;509
NG;Nigeria;EN;3;Areas;Famia;Osun;Ife North;Famia;-;NG-OS;NI42;;NG.OS.IN;30013
NG;Nigeria;EN;3;Areas;Fan;Plateau;Barkin Ladi;Fan;-;NG-PL;NI49;;NG.PL.BL;32001
NG;Nigeria;EN;3;Areas;Farman;Kaduna;Zangon Kataf;Farman;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Faskari;Katsina;Faskari;Faskari;-;NG-KT;NI24;;NG.KT.FA;413
NG;Nigeria;EN;3;Areas;Fatika;Kaduna;Giwa;Fatika;-;NG-KD;NI23;;NG.KD.GI;19003
NG;Nigeria;EN;3;Areas;Federe;Plateau;Jos East;Federe;-;NG-PL;NI49;;NG.PL.JE;32004
NG;Nigeria;EN;3;Areas;Fegge / Waje (Rural);Kano;Tarauni;Fegge / Waje (Rural);-;NG-KN;NI29;;NG.KN.TR;20001
NG;Nigeria;EN;3;Areas;fe-Oballa;Enugu;Nsukka;fe-Oballa;-;NG-EN;NI47;;NG.EN.NS;14013
NG;Nigeria;EN;3;Areas;Fetedo;Ogun;Ijebu East;Fetedo;-;NG-OG;NI16;;NG.OG.IE;28008
NG;Nigeria;EN;3;Areas;Fiditi;Oyo;Afijio;Fiditi;-;NG-OY;NI32;;NG.OY.AF;31001
NG;Nigeria;EN;3;Areas;Fier;Plateau;Pankshin;Fier;-;NG-PL;NI49;;NG.PL.PA;32013
NG;Nigeria;EN;3;Areas;Fika;Zamfara;Anka;Fika;-;NG-ZA;NI57;;NG.ZA.AN;801
NG;Nigeria;EN;3;Areas;Filiya;Gombe;Shongom;Filiya;-;NG-GO;NI55;;NG.GO.SH;16010
NG;Nigeria;EN;3;Areas;Fobur;Plateau;Jos East;Fobur;-;NG-PL;NI49;;NG.PL.JE;32004
NG;Nigeria;EN;3;Areas;Foron;Plateau;Barkin Ladi;Foron;-;NG-PL;NI49;;NG.PL.BL;32001
NG;Nigeria;EN;3;Areas;Fugar-Avianwu;Edo;Etsako Central;Fugar-Avianwu;-;NG-ED;NI37;;NG.ED.ET;12007
NG;Nigeria;EN;3;Areas;Fune;Zamfara;Anka;Fune;-;NG-ZA;NI57;;NG.ZA.AN;801
NG;Nigeria;EN;3;Areas;Funtua (Rural);Katsina;Funtua;Funtua (Rural);-;NG-KT;NI24;;NG.KT.FU;414
NG;Nigeria;EN;3;Areas;Fursum;Plateau;Jos East;Fursum;-;NG-PL;NI49;;NG.PL.JE;32004
NG;Nigeria;EN;3;Areas;Futu;Adamawa;Michika;Futu;-;NG-AD;NI35;;NG.AD.MI;02013
NG;Nigeria;EN;3;Areas;Gaa Akanbi;Kwara;Ilorin South;Gaa Akanbi;-;NG-KW;NI30;;NG.KW.IS;24007
NG;Nigeria;EN;3;Areas;Gaambe-Tiev;Benue;Logo;Gaambe-Tiev;-;NG-BE;NI26;;NG.BE.LO;07012
NG;Nigeria;EN;3;Areas;Gaambe-Ya;Benue;Logo;Gaambe-Ya;-;NG-BE;NI26;;NG.BE.LO;07012
NG;Nigeria;EN;3;Areas;Ga'Anda;Adamawa;Gombi;Ga'Anda;-;NG-AD;NI35;;NG.AD.GO;02005
NG;Nigeria;EN;3;Areas;Gabarin;Bauchi;Darazo;Gabarin;-;NG-BA;NI46;;NG.BA.DZ;05005
NG;Nigeria;EN;3;Areas;Gabasawa;Kano;Gabasawa;Gabasawa;-;NG-KN;NI29;;NG.KN.GB;20016
NG;Nigeria;EN;3;Areas;Gabchiyari;Bauchi;Darazo;Gabchiyari;-;NG-BA;NI46;;NG.BA.DZ;05005
NG;Nigeria;EN;3;Areas;Gabu;Cross River;Bekwarra;Gabu;-;NG-CR;NI22;;NG.CR.BE;09005
NG;Nigeria;EN;3;Areas;Gada;Nasarawa;Toto;Gada;-;NG-NA;NI56;;NG.NA.TO;26012
NG;Nigeria;EN;3;Areas;Gada;Sokoto;Gada;Gada;-;NG-SO;NI51;;NG.SO.GA;604
NG;Nigeria;EN;3;Areas;Gadau;Bauchi;Itas/Gadau;Gadau;-;NG-BA;NI46;;NG.BA.IG;05010
NG;Nigeria;EN;3;Areas;Gagarawa;Jigawa;Gagarawa;Gagarawa;-;NG-JI;NI39;;NG.JI.GG;18016
NG;Nigeria;EN;3;Areas;Gakem;Cross River;Bekwarra;Gakem;-;NG-CR;NI22;;NG.CR.BE;09005
NG;Nigeria;EN;3;Areas;Galambi;Bauchi;Bauchi;Galambi;-;NG-BA;NI46;;NG.BA.BA;05002
NG;Nigeria;EN;3;Areas;Galdimari;Bauchi;Jama'are;Galdimari;-;NG-BA;NI46;;NG.BA.JA;05011
NG;Nigeria;EN;3;Areas;Galkogo;Niger;Shiroro;Galkogo;-;NG-NI;NI31;;NG.NI.SH;27022
NG;Nigeria;EN;3;Areas;Gamakai;Plateau;Langtang South;Gamakai;-;NG-PL;NI49;;NG.PL.LS;32010
NG;Nigeria;EN;3;Areas;Gamawa;Bauchi;Gamawa;Gamawa;-;NG-BA;NI46;;NG.BA.GM;05007
NG;Nigeria;EN;3;Areas;Gambari / Baya;Oyo;Surulere;Gambari / Baya;-;NG-OY;NI32;;NG.OY.SU;31033
NG;Nigeria;EN;3;Areas;Gamu;Adamawa;Toungo;Gamu;-;NG-AD;NI35;;NG.AD.TE;02019
NG;Nigeria;EN;3;Areas;Gandi;Sokoto;Rabah;Gandi;-;NG-SO;NI51;;NG.SO.RA;612
NG;Nigeria;EN;3;Areas;Ganjuwa;Bauchi;Ganjuwa;Ganjuwa;-;NG-BA;NI46;;NG.BA.GN;05008
NG;Nigeria;EN;3;Areas;Ganye;Adamawa;Ganye;Ganye;-;NG-AD;NI35;;NG.AD.GA;02003
NG;Nigeria;EN;3;Areas;Garaji;Kaduna;Kaura;Garaji;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Garga;Plateau;Kanam;Garga;-;NG-PL;NI49;;NG.PL.KM;32007
NG;Nigeria;EN;3;Areas;Garkawa;Plateau;Mikang;Garkawa;-;NG-PL;NI49;;NG.PL.MI;32012
NG;Nigeria;EN;3;Areas;Garki;Jigawa;Garki;Garki;-;NG-JI;NI39;;NG.JI.GK;18024
NG;Nigeria;EN;3;Areas;Garki;Abuja (FCT);Abuja Municipal;Garki;-;NG-FC;NI11;;NG.FC.AC;15006
NG;Nigeria;EN;3;Areas;Garkida;Adamawa;Gombi;Garkida;-;NG-AD;NI35;;NG.AD.GO;02005
NG;Nigeria;EN;3;Areas;Garko;Kano;Garko;Garko;-;NG-KN;NI29;;NG.KN.GK;20006
NG;Nigeria;EN;3;Areas;Garram;Plateau;Kanke;Garram;-;NG-PL;NI49;;NG.PL.KK;32008
NG;Nigeria;EN;3;Areas;Garta;Adamawa;Michika;Garta;-;NG-AD;NI35;;NG.AD.MI;02013
NG;Nigeria;EN;3;Areas;Garu;Kaduna;Lere;Garu;-;NG-KD;NI23;;NG.KD.LE;19017
NG;Nigeria;EN;3;Areas;Garun Malam;Kano;Garun Mallam;Garun Malam;-;NG-KN;NI29;;NG.KN.GM;20003
NG;Nigeria;EN;3;Areas;Gashaka;Yobe;Bade;Gashaka;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Gashish;Plateau;Barkin Ladi;Gashish;-;NG-PL;NI49;;NG.PL.BL;32001
NG;Nigeria;EN;3;Areas;Gasi;Gombe;Balanga;Gasi;-;NG-GO;NI55;;NG.GO.BA;16002
NG;Nigeria;EN;3;Areas;Gassol;Yobe;Bade;Gassol;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Gawu;Niger;Gurara;Gawu;-;NG-NI;NI31;;NG.NI.GU;27009
NG;Nigeria;EN;3;Areas;Gaya;Kano;Gaya;Gaya;-;NG-KN;NI29;;NG.KN.GY;20007
NG;Nigeria;EN;3;Areas;Gaya;Adamawa;Hong;Gaya;-;NG-AD;NI35;;NG.AD.HO;02007
NG;Nigeria;EN;3;Areas;Gayam;Kaduna;Birnin Gwari;Gayam;-;NG-KD;NI23;;NG.KD.BG;19001
NG;Nigeria;EN;3;Areas;Gazum;Plateau;Langtang North;Gazum;-;NG-PL;NI49;;NG.PL.LN;32009
NG;Nigeria;EN;3;Areas;Gbara-Matu;Delta;Warri South;Gbara-Matu;-;NG-DE;NI36;;NG.DE.WS;10024
NG;Nigeria;EN;3;Areas;Gboko (Rural);Benue;Tarka;Gboko (Rural);-;NG-BE;NI26;;NG.BE.TA;07020
NG;Nigeria;EN;3;Areas;Gboloko;Kogi;Bassa;Gboloko;-;NG-KO;NI41;;NG.KO.BA;23004
NG;Nigeria;EN;3;Areas;Gbongan;Osun;Aiyedaade;Gbongan;-;NG-OS;NI42;;NG.OS.AD;30001
NG;Nigeria;EN;3;Areas;Geidam;Zamfara;Anka;Geidam;-;NG-ZA;NI57;;NG.ZA.AN;801
NG;Nigeria;EN;3;Areas;Geji;Bauchi;Toro;Geji;-;NG-BA;NI46;;NG.BA.TO;05018
NG;Nigeria;EN;3;Areas;Gelengu;Gombe;Balanga;Gelengu;-;NG-GO;NI55;;NG.GO.BA;16002
NG;Nigeria;EN;3;Areas;Gerie;Adamawa;Girei;Gerie;-;NG-AD;NI35;;NG.AD.GI;02004
NG;Nigeria;EN;3;Areas;Geshere;Kaduna;Kauru;Geshere;-;NG-KD;NI23;;NG.KD.KR;19014
NG;Nigeria;EN;3;Areas;Gezawa;Kano;Gezawa;Gezawa;-;NG-KN;NI29;;NG.KN.GE;20010
NG;Nigeria;EN;3;Areas;Giade;Bauchi;Giade;Giade;-;NG-BA;NI46;;NG.BA.GI;05009
NG;Nigeria;EN;3;Areas;Gidan Idi;Yobe;Bade;Gidan Idi;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Gidanrai;Nasarawa;Doma;Gidanrai;-;NG-NA;NI56;;NG.NA.DO;26003
NG;Nigeria;EN;3;Areas;Gidan Waya;Kaduna;Jema'a;Gidan Waya;-;NG-KD;NI23;;NG.KD.JE;19007
NG;Nigeria;EN;3;Areas;Gidan Zaki;Kaduna;Zangon Kataf;Gidan Zaki;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Gindi;Sokoto;Tambuwal;Gindi;-;NG-SO;NI51;;NG.SO.TW;618
NG;Nigeria;EN;3;Areas;Gindiri;Plateau;Mangu;Gindiri;-;NG-PL;NI49;;NG.PL.MA;32011
NG;Nigeria;EN;3;Areas;Giro;Kebbi;Suru;Giro;-;NG-KE;NI40;;NG.KE.SU;518
NG;Nigeria;EN;3;Areas;Gitata;Nasarawa;Karu;Gitata;-;NG-NA;NI56;;NG.NA.KA;26004
NG;Nigeria;EN;3;Areas;Giwa / Shika;Kaduna;Giwa;Giwa / Shika;-;NG-KD;NI23;;NG.KD.GI;19003
NG;Nigeria;EN;3;Areas;Giza;Nasarawa;Keana;Giza;-;NG-NA;NI56;;NG.NA.KN;26005
NG;Nigeria;EN;3;Areas;Gizagwai;Kaduna;Kaura;Gizagwai;-;NG-KD;NI23;;NG.KD.KA;19013
NG;Nigeria;EN;3;Areas;Godogodo;Kaduna;Jema'a;Godogodo;-;NG-KD;NI23;;NG.KD.JE;19007
NG;Nigeria;EN;3;Areas;Gokana;Rivers;Gokana;Gokana;-;NG-RI;NI50;;NG.RI.GO;33012
NG;Nigeria;EN;3;Areas;Gombe;Gombe;Gombe;Gombe;-;NG-GO;NI55;;NG.GO.GO;16006
NG;Nigeria;EN;3;Areas;Gombe Abba;Gombe;Dukku;Gombe Abba;-;NG-GO;NI55;;NG.GO.DU;16004
NG;Nigeria;EN;3;Areas;Gombe (Rural);Gombe;Gombe;Gombe (Rural);-;NG-GO;NI55;;NG.GO.GO;16006
NG;Nigeria;EN;3;Areas;Gona;Gombe;Akko;Gona;-;NG-GO;NI55;;NG.GO.AK;16001
NG;Nigeria;EN;3;Areas;Gora;Kaduna;Zangon Kataf;Gora;-;NG-KD;NI23;;NG.KD.ZK;19022
NG;Nigeria;EN;3;Areas;Goronyo;Sokoto;Goronyo;Goronyo;-;NG-SO;NI51;;NG.SO.GO;605
NG;Nigeria;EN;3;Areas;Gowe;Yobe;Bade;Gowe;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Gubio;Borno;Gubio;Gubio;-;NG-BO;NI27;;NG.BO.GB;109
NG;Nigeria;EN;3;Areas;Gudi;Nasarawa;Akwanga;Gudi;-;NG-NA;NI56;;NG.NA.AK;26001
NG;Nigeria;EN;3;Areas;Gudu;Sokoto;Gudu;Gudu;-;NG-SO;NI51;;NG.SO.GU;606
NG;Nigeria;EN;3;Areas;Gui;Abuja (FCT);Abuja Municipal;Gui;-;NG-FC;NI11;;NG.FC.AC;15006
NG;Nigeria;EN;3;Areas;Gujba;Zamfara;Anka;Gujba;-;NG-ZA;NI57;;NG.ZA.AN;801
NG;Nigeria;EN;3;Areas;Gulak;Adamawa;Madagali;Gulak;-;NG-AD;NI35;;NG.AD.MD;02010
NG;Nigeria;EN;3;Areas;Gulani;Zamfara;Anka;Gulani;-;NG-ZA;NI57;;NG.ZA.AN;801
NG;Nigeria;EN;3;Areas;Gulma;Kebbi;Argungu;Gulma;-;NG-KE;NI40;;NG.KE.AR;503
NG;Nigeria;EN;3;Areas;Gulu;Niger;Lapai;Gulu;-;NG-NI;NI31;;NG.NI.LP;27012
NG;Nigeria;EN;3;Areas;Gulumba;Borno;Bama;Gulumba;-;NG-BO;NI27;;NG.BO.BM;103
NG;Nigeria;EN;3;Areas;Gumbi;Sokoto;Wamako;Gumbi;-;NG-SO;NI51;;NG.SO.WA;621
NG;Nigeria;EN;3;Areas;Gumbo;Abuja (FCT);Kwali;Gumbo;-;NG-FC;NI11;;NG.FC.KW;15005
NG;Nigeria;EN;3;Areas;Gumel;Jigawa;Gumel;Gumel;-;NG-JI;NI39;;NG.JI.GL;18006
NG;Nigeria;EN;3;Areas;Gumsu;Borno;Dikwa;Gumsu;-;NG-BO;NI27;;NG.BO.DI;108
NG;Nigeria;EN;3;Areas;Guna;Niger;Rafi;Guna;-;NG-NI;NI31;;NG.NI.RA;27020
NG;Nigeria;EN;3;Areas;Gundale;Gombe;Shongom;Gundale;-;NG-GO;NI55;;NG.GO.SH;16010
NG;Nigeria;EN;3;Areas;Gungun;Kebbi;Yauri;Gungun;-;NG-KE;NI40;;NG.KE.YA;520
NG;Nigeria;EN;3;Areas;Gunkok;Kaduna;Sanga;Gunkok;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Guri;Jigawa;Guri;Guri;-;NG-JI;NI39;;NG.JI.GU;18005
NG;Nigeria;EN;3;Areas;Gurin;Adamawa;Fufore;Gurin;-;NG-AD;NI35;;NG.AD.FU;02002
NG;Nigeria;EN;3;Areas;Gurum;Adamawa;Ganye;Gurum;-;NG-AD;NI35;;NG.AD.GA;02003
NG;Nigeria;EN;3;Areas;Guyaku;Adamawa;Gombi;Guyaku;-;NG-AD;NI35;;NG.AD.GO;02005
NG;Nigeria;EN;3;Areas;Guyuk;Adamawa;Gayuk;Guyuk;-;NG-AD;NI35;;NG.AD.GU;02006
NG;Nigeria;EN;3;Areas;Guzamala;Borno;Guzamala;Guzamala;-;NG-BO;NI27;;NG.BO.GM;110
NG;Nigeria;EN;3;Areas;Gwadabawa;Sokoto;Gwadabawa;Gwadabawa;-;NG-SO;NI51;;NG.SO.GW;607
NG;Nigeria;EN;3;Areas;Gwagwa;Abuja (FCT);Abuja Municipal;Gwagwa;-;NG-FC;NI11;;NG.FC.AC;15006
NG;Nigeria;EN;3;Areas;Gwagwada;Kaduna;Kajuru;Gwagwada;-;NG-KD;NI23;;NG.KD.KJ;19012
NG;Nigeria;EN;3;Areas;Gwalawo;Kogi;Ofu;Gwalawo;-;NG-KO;NI41;;NG.KO.OF;23014
NG;Nigeria;EN;3;Areas;Gwana;Bauchi;Alkaleri;Gwana;-;NG-BA;NI46;;NG.BA.AL;05001
NG;Nigeria;EN;3;Areas;Gwanara;Kwara;Baruten;Gwanara;-;NG-KW;NI30;;NG.KW.BA;24002
NG;Nigeria;EN;3;Areas;Gwandu;Kebbi;Gwandu;Gwandu;-;NG-KE;NI40;;NG.KE.GW;510
NG;Nigeria;EN;3;Areas;Gwandum;Gombe;Shongom;Gwandum;-;NG-GO;NI55;;NG.GO.SH;16010
NG;Nigeria;EN;3;Areas;Gwanje;Nasarawa;Akwanga;Gwanje;-;NG-NA;NI56;;NG.NA.AK;26001
NG;Nigeria;EN;3;Areas;Gwantu;Kaduna;Sanga;Gwantu;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Gwaram;Jigawa;Gwaram;Gwaram;-;NG-JI;NI39;;NG.JI.GM;18008
NG;Nigeria;EN;3;Areas;Gwarinpa;Abuja (FCT);Abuja Municipal;Gwarinpa;-;NG-FC;NI11;;NG.FC.AC;15006
NG;Nigeria;EN;3;Areas;Gwarzo;Kano;Gwarzo;Gwarzo;-;NG-KN;NI29;;NG.KN.GW;20017
NG;Nigeria;EN;3;Areas;Gwaywalada;Abuja (FCT);Gwagwalada;Gwaywalada;-;NG-FC;NI11;;NG.FC.GW;15003
NG;Nigeria;EN;3;Areas;Gwiwa;Jigawa;Gwiwa;Gwiwa;-;NG-JI;NI39;;NG.JI.GW;18009
NG;Nigeria;EN;3;Areas;Gwmba;Adamawa;Demsa;Gwmba;-;NG-AD;NI35;;NG.AD.DE;02001
NG;Nigeria;EN;3;Areas;Gwong;Plateau;Jos North;Gwong;-;NG-PL;NI49;;NG.PL.JN;32005
NG;Nigeria;EN;3;Areas;Gwoza;Borno;Gwoza;Gwoza;-;NG-BO;NI27;;NG.BO.GW;111
NG;Nigeria;EN;3;Areas;Gyawana;Adamawa;Lamurde;Gyawana;-;NG-AD;NI35;;NG.AD.LA;02009
NG;Nigeria;EN;3;Areas;Gyel;Plateau;Jos South;Gyel;-;NG-PL;NI49;;NG.PL.JS;32006
NG;Nigeria;EN;3;Areas;Hadejia (Rural);Jigawa;Hadejia;Hadejia (Rural);-;NG-JI;NI39;;NG.JI.HA;18011
NG;Nigeria;EN;3;Areas;Hanafari;Bauchi;Jama'are;Hanafari;-;NG-BA;NI46;;NG.BA.JA;05011
NG;Nigeria;EN;3;Areas;Hardawa;Bauchi;Misau;Hardawa;-;NG-BA;NI46;;NG.BA.MI;05014
NG;Nigeria;EN;3;Areas;Hashidu;Gombe;Dukku;Hashidu;-;NG-GO;NI55;;NG.GO.DU;16004
NG;Nigeria;EN;3;Areas;Hatteh;Kaduna;Sanga;Hatteh;-;NG-KD;NI23;;NG.KD.SA;19020
NG;Nigeria;EN;3;Areas;Heipang;Plateau;Barkin Ladi;Heipang;-;NG-PL;NI49;;NG.PL.BL;32001
NG;Nigeria;EN;3;Areas;Hong;Adamawa;Hong;Hong;-;NG-AD;NI35;;NG.AD.HO;02007
NG;Nigeria;EN;3;Areas;Hunkuyi;Kaduna;Kudan;Hunkuyi;-;NG-KD;NI23;;NG.KD.KU;19016
NG;Nigeria;EN;3;Areas;Iba;Osun;Ifelodun;Iba;-;NG-OS;NI42;;NG.OS.ID;30016
